I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 2  51.188888889  -58.651944444        0      201    25      0.000  YIF ENRT CY SAINT AUGUSTIN NDB
 2  62.414133333  -77.924366667        0      225    50      0.000  YIK ENRT CY IVUJIVIK NDB
 2  72.693119444  -77.950963889        0      214    25      0.000  YIO ENRT CY POND INLET NDB
 2  53.853900000  -94.653405556        0      300    50      0.000  YIV ENRT CY ISLAND LAKE NDB
 2  48.643888889 -123.399444444        0      200    50      0.000   YJ ENRT CY VICTORIA NDB
 2  60.238333333 -123.465555556        0      368    50      0.000  YJF ENRT CY FORT LIARD NDB
 2  67.562130556  -64.018413889        0      237    50      0.000  YJI ENRT CY BROUGHTON NDB
 2  52.185277778 -128.113611111        0      325    25      0.000  YJQ ENRT CY BELLA BELLA NDB
 2  49.325277778 -117.633333333        0      269    25      0.000   YK ENRT CY BRILLIANT (CASTLEGAR) NDB
 2  50.683505556 -120.335275000        0      223    50      0.000  YKA ENRT CY KAMLOOPS NDB
 2  68.226158333 -135.014861111        0      208    25      0.000  YKD ENRT CY AKLAVIK NDB
 2  61.590725000  -71.928633333        0      358    50      0.000  YKG ENRT CY KANGIQSUJUAQ NDB
 2  60.819355556  -78.154977778        0      265    50      0.000  YKO ENRT CY AKULIVIK NDB
 2  51.487063889  -78.744872222        0      351    50      0.000  YKQ ENRT CY WASKAGANISH (FORT RUPERT) NDB
 2  48.226927778  -79.869902778        0      201    25      0.000  YKX ENRT CY KIRKLAND LAKE NDB
 2  56.830833333 -101.070277778        0      395    50      0.000   YL ENRT CY LYNN LAKE NDB
 2  59.303127778  -69.600816667        0      248    50      0.000  YLA ENRT CY AUPALUK NDB
 2  54.756666667 -112.003333333        0      272    25      0.000  YLB ENRT CY LAC LA BICHE NDB
 2  62.851027778  -69.874750000        0      277    50      0.000  YLC ENRT CY KIMMIRUT (LAKE HARBOUR) NDB
 2  47.756241667  -83.410008333        0      335    50      0.000  YLD ENRT CY CHAPLEAU NDB
 2  52.197716667  -87.938436111        0      247    50      0.000  YLH ENRT CY LANSDOWNE HOUSE NDB
 2  54.138450000 -108.651450000        0      406    25      0.000  YLJ ENRT CY MEADOW LAKE NDB
 2  53.313197222 -110.082263889        0      241    25      0.000  YLL ENRT CY LLOYDMINSTER NDB
 2  47.416111111  -72.786447222        0      289    50      0.000  YLQ ENRT CY LA TUQUE NDB
 2  58.707280556  -65.989655556        0      295    25      0.000  YLU ENRT CY KANGIQSUALUJJUAQ NDB
 2  49.048611111  -85.900833333        0      219    25      0.000  YMG ENRT CY MANITOUWADGE NDB
 2  52.314572222  -55.831480556        0      250    50      0.000  YMH ENRT CY MARY'S HARBOUR NDB
 2  56.537252778  -76.523091667        0      230    50      0.000  YMU ENRT CY UMIUJAQ NDB
 2  46.207625000  -75.956325000        0      366    50      0.000  YMW ENRT CY MANIWAKI NDB
 2  53.008586111  -78.824172222        0      385    25      0.000  YNC ENRT CY WEMINDJI NDB
 2  53.972319444  -97.840191667        0      207    50      0.000  YNE ENRT CY NORWAY HOUSE NDB
 2  67.571391667 -139.844858333        0      284    50      0.000  YOC ENRT CY OLD CROW NDB
 2  54.396944444 -110.271666667        0      398    25      0.000  YOD ENRT CY COLD LAKE NDB
 2  51.660700000  -85.902080556        0      300    50      0.000  YOG ENRT CY OGOKI POST NDB
 2  58.456666667 -119.251666667        0      344    50      0.000  YOP ENRT CY RAINBOW LAKE NDB
 2  69.350844444 -124.075486111        0      276    50      0.000  YPC ENRT CY PAULATUK NDB
 2  58.467536111  -78.073513889        0      396    50      0.000  YPH ENRT CY INUKJUAK (INOUCDJOUAC) NDB
 2  51.441894444  -90.222236111        0      382    50      0.000  YPL ENRT CY PICKLE LAKE NDB
 2  51.823013889  -93.973138889        0      274    25      0.000  YPM ENRT CY PIKANGIKUM NDB
 2  54.991425000  -85.442422222        0      401    50      0.000  YPO ENRT CY PEAWANUCK NDB
 2  44.212452778  -78.463125000        0      379    25      0.000  YPQ ENRT CY PETERBOROUGH NDB
 2  49.836666667 -124.501388889        0      382    25      0.000  YPW ENRT CY POWELL RIVER NDB
 2  60.058272222  -77.297436111        0      338    50      0.000  YPX ENRT CY PUVIRNITUQ NDB
 2  58.762513889  -93.953775000        0      305    50      0.000   YQ ENRT CY CHURCHILL NDB
 2  45.038025000  -79.283375000        0      272    50      0.000  YQA ENRT CY MUSKOKA NDB
 2  52.128316667 -113.899400000        0      320    25      0.000  YQF ENRT CY RED DEER NDB
 2  49.792444444  -94.424436111        0      326    50      0.000  YQK ENRT CY KENORA NDB
 2  52.960555556 -122.486111111        0      359    50      0.000  YQZ ENRT CY QUESNEL NDB
 2  53.337777778  -60.365833333        0      257    50      0.000   YR ENRT CY GOOSE (GOOSE BAY) NDB
 2  48.536111111  -71.158333333        0      213    25      0.000  YRC ENRT CY ST-HONORE NDB
 2  46.369166667  -72.665000000        0      205    25      0.000  YRQ ENRT CY TROIS-RIVIERES NDB
 2  45.268077778  -75.573327778        0      377    50      0.000  YRR ENRT CY GREELY (OTTAWA) NDB
 2  59.255097222 -105.831650000        0      287    50      0.000  YSF ENRT CY STONY RAPIDS NDB
 2  44.900419444  -76.008702778        0      334    25      0.000  YSH ENRT CY SMITHS FALLS NDB
 2  56.541152778  -79.214227778        0      208    50      0.000  YSK ENRT CY SANIKILUAQ NDB
 2  47.207777778  -67.869722222        0      404    50      0.000  YSL ENRT CY SAINT LEONARD NDB
 2  59.626002778 -133.677008333        0      260    50      0.000  YSQ ENRT CY ATLIN NDB
 2  71.991455556 -125.314350000        0      321    50      0.000  YSY ENRT CY SACHS HARBOUR NDB
 2  45.803197222  -77.218225000        0      409    50      0.000  YTA ENRT CY PEMBROKE NDB
 2  64.228611111  -76.528055556        0      332    50      0.000  YTE ENRT CY CAPE DORSET NDB
 2  53.815813889  -89.912902778        0      328    50      0.000  YTL ENRT CY BIG TROUT LAKE NDB
 2  58.671022222  -69.946525000        0      212    25      0.000  YTQ ENRT CY TASIUJAQ NDB
 2  44.193333333  -77.403333333        0      215    25      0.000  YTR ENRT CY TRENTON NDB
 2  69.434461111 -133.017216667        0      380    50      0.000  YUB ENRT CY TUKTOYAKTUK NDB
 2  66.528319444  -86.242180556        0      335    50      0.000  YUT ENRT CY REPULSE BAY NDB
 2  48.172777778  -78.938611111        0      218    50      0.000  YUY ENRT CY ROUYN NDB
 2  48.103611111  -65.564722222        0      243    50      0.000  YVB ENRT CY BONAVENTURE NDB
 2  52.648786111  -94.057044444        0      201    25      0.000  YVZ ENRT CY DEER LAKE NDB
 2  45.894722222  -77.271666667        0      516    50      0.000  YWA ENRT CY PETAWAWA NDB
 2  49.810555556 -119.630555556        0      389    50      0.000  YWB ENRT CY WESTBANK (KELOWNA) NDB
 2  52.961388889  -87.369902778        0      355    50      0.000  YWP ENRT CY WEBEQUIE NDB
 2  48.477777778  -68.503055556        0      373    50      0.000  YXK ENRT CY RIMOUSKI NDB
 2  50.118288889  -91.897805556        0      346    50      0.000  YXL ENRT CY SIOUX LOOKOUT NDB
 2  62.236138889  -92.601011111        0      256    25      0.000  YXN ENRT CY WHALE COVE NDB
 2  66.143913889  -65.706200000        0      218    50      0.000  YXP ENRT CY PANGNIRTUNG NDB
 2  62.408772222 -140.861186111        0      239    25      0.000  YXQ ENRT CY BEAVER CREEK NDB
 2  47.711925000  -79.790577778        0      257    50      0.000  YXR ENRT CY EARLTON NDB
 2  48.566666667  -68.258611111        0      340    25      0.000   YY ENRT CY MONT-JOLI NDB
 2  49.487683333 -119.601727778        0      290    50      0.000  YYF ENRT CY PENTICTON NDB
 2  69.541505556  -93.525547222        0      290    50      0.000  YYH ENRT CY TALOYOAK NDB
 2  49.464588889  -82.506711111        0      341    50      0.000  YYU ENRT CY KASING (KAPUSKASING) NDB
 2  50.307777778  -89.022222222        0      223    50      0.000  YYW ENRT CY ARMSTRONG NDB
 2  50.701830556 -121.320280556        0      236    75      0.000  YZA ENRT CY ASHCROFT NDB
 2  45.927855556  -82.614463889        0      245    50      0.000  YZE ENRT CY GORE BAY NDB
 2  62.179444444  -75.677222222        0      375    50      0.000  YZG ENRT CY SALLUIT NDB
 2  55.298411111 -114.773011111        0      343    25      0.000  YZH ENRT CY SLAVE LAKE NDB
 2  50.701405556 -120.428058333        0      414    25      0.000  YZK ENRT CY HARPER RANCH (KAMLOOPS) NDB
 2  64.148500000  -83.304750000        0      362    25      0.000  YZS ENRT CY CORAL HARBOUR NDB
 2  44.922777778  -65.101944444        0      266    50      0.000  YZX ENRT CY GREENWOOD NDB
 3  36.685000000  109.635000000     3684    11460   130     -4.000  YAV ENRT ZL YANAN VOR/DME
12  36.685000000  109.635000000     3684    11460   130      0.000  YAV ENRT ZL YANAN VOR/DME
 3  39.421666667  102.775000000     4000    11570   130     -2.000  YBL ENRT ZL YABRAI VOR/DME
12  39.421666667  102.775000000     4000    11570   130      0.000  YBL ENRT ZL YABRAI VOR/DME
 3  28.798333333  104.556666667        1    11650   130     -2.000  YBN ENRT ZU YIBIN VOR/DME
12  28.798333333  104.556666667        1    11650   130      0.000  YBN ENRT ZU YIBIN VOR/DME
 3  35.118333333  111.033333333     1283    11230   130     -4.000  YCE ENRT ZB YUNCHENG VOR/DME
12  35.118333333  111.033333333     1283    11230   130      0.000  YCE ENRT ZB YUNCHENG VOR/DME
 3  33.422905556  120.203936111       43    11530   130     -5.000  YCH ENRT ZS YANCHENG VOR/DME
12  33.422905556  120.203936111       43    11530   130      0.000  YCH ENRT ZS YANCHENG VOR/DME
 3  37.679780556  121.001491667      157    11640   130     -7.000  YCS ENRT ZS PENGLAI VOR/DME
12  37.679780556  121.001491667      157    11640   130      0.000  YCS ENRT ZS PENGLAI VOR/DME
 3  29.339458333  120.032761111      248    11320   130     -4.000  YEU ENRT ZS YIWU VOR/DME
12  29.339458333  120.032761111      248    11320   130      0.000  YEU ENRT ZS YIWU VOR/DME
 3  38.346666667  106.410000000     3743    11200   130     -3.000  YHD ENRT ZL YINCHUAN VOR/DME
12  38.346666667  106.410000000     3743    11200   130      0.000  YHD ENRT ZL YINCHUAN VOR/DME
13  50.265111111   31.794527778      451    11700   130      0.000  YHT ENRT UK YAHOTYN DME
 3  30.563333333  111.476666667      750    11690   130     -3.000  YIH ENRT ZH SANXIA VOR/DME
12  30.563333333  111.476666667      750    11690   130      0.000  YIH ENRT ZH SANXIA VOR/DME
 3  24.190000000  113.415000000      548    11350   130     -2.000  YIN ENRT ZG YINGDE VOR/DME
12  24.190000000  113.415000000      548    11350   130      0.000  YIN ENRT ZG YINGDE VOR/DME
 3  38.380000000  109.581666667     3937    11670   130     -4.000  YLX ENRT ZL YULIN VOR/DME
12  38.380000000  109.581666667     3937    11670   130      0.000  YLX ENRT ZL YULIN VOR/DME
 3  42.883333333  129.451666667      661    11310   130     -9.000  YNJ ENRT ZY YANJI VOR/DME
12  42.883333333  129.451666667      661    11310   130      0.000  YNJ ENRT ZY YANJI VOR/DME
 3  36.833333333  117.215000000      102    11370    40     -5.000  YQG ENRT ZS JINAN VOR/DME
12  36.833333333  117.215000000      102    11370    40      0.000  YQG ENRT ZS JINAN VOR/DME
 2  25.171666667  110.318333333        0      417    50      0.000    Y ENRT ZG QIFENGLING NDB
 2  37.876663889  112.410991667        0      201    50      0.000   YF ENRT ZB WOLONG (TAIYUAN) NDB
 2  36.235000000  103.801666667        0      198    75      0.000   YM ENRT ZL ZHONGHE NDB
 2  39.050972222   65.584666667        0      365    75      0.000   YU ENRT UT KASAN NDB
 2  40.733333333  116.633333333        0      514    50      0.000   YV ENRT ZB TANGHEKOU NDB
 2  56.359166667  114.922222222        0      350    75      0.000   YW ENRT UI TAKSIMO NDB
 2  47.968111111   21.692888889        0      346    15      0.000    Y LHNY LH NYIREGYHAZA 36 NDB
 2  42.838055556   71.323611111        0      509    15      0.000    Y UADD UA AULIE-ATA (TARAZ) NDB
 2  42.818055556   71.348611111        0     1030    15      0.000   YL UADD UA AULIE-ATA (TARAZ) NDB
 2  40.104611111   44.450583333        0     1180    50      0.000    Y UDYE UD EREBUNI (YEREVAN) NDB
 2  40.093138889   44.441583333        0      580    50      0.000   YN UDYE UD EREBUNI (YEREVAN) NDB
 2  66.063972222   76.565916667        0      568    15      0.000    Y USMU US NOVY URENGOY NDB
 2  66.056138889   76.627166667        0      275    15      0.000   YC USMU US NOVY URENGOY NDB
 2  65.986083333   57.386972222        0      749    15      0.000    Y UUYS UU USINSK NDB
 2  65.962277778   57.412305556        0      370    15      0.000   YT UUYS UU USINSK NDB
 3  38.360777778   -2.352777778     4724    11520   130     -1.000  YES ENRT LE YESTE VOR/DME
12  38.360833333   -2.352500000     4724    11520   130      0.000  YES ENRT LE YESTE VOR/DME
 3  39.700033333   20.821316667     1559    10860   130      3.000  YNN ENRT LG IOANNINA VOR/DME
12  39.700033333   20.821316667     1559    10860   130      0.000  YNN ENRT LG IOANNINA VOR/DME
13  50.940727778   -2.654019444      194    10905    25      0.000  YVL ENRT EG YEOVIL DME
 2  65.801605556   24.588786111        0      404    15      0.000    Y ENRT EF YANKEE (KEMI) NDB
 2  59.368850000   10.829461111        0      396    25      0.000   YG ENRT EN ENGE (MOSS) NDB
 2  46.689111111   -1.286305556        0      334    25      0.000   YN ENRT LF LA ROCHE SUR YON LES AJONCS NDB
 2  50.941338889   -2.664425000        0      343    15      0.000  YVL ENRT EG YEOVIL NDB
 2  62.047083333   14.394833333        0      327    15      0.000    Y ESND ES SVEG NDB
 3  13.691330556  -89.116991667     2021    11650    40      1.000  YSV ENRT MS ILOPANGO (SAN SALVADOR) VOR/DME
12  13.691330556  -89.116991667     2021    11650    40      0.000  YSV ENRT MS ILOPANGO (SAN SALVADOR) VOR/DME
 3  40.475000000   29.207500000     2871    11770   130      5.000  YAA ENRT LT YALOVA VOR/DME
12  40.475000000   29.207500000     2871    11770   130      0.000  YAA ENRT LT YALOVA VOR/DME
 3  40.257333333   29.562861111      764    11320    40      4.000  YEN ENRT LT YENISEHIR TACAN
12  40.257333333   29.562861111      764    11320    40      0.000  YEN ENRT LT YENISEHIR TACAN DME
 3  24.149527778   38.038611111      100    11290   130      3.000  YEN ENRT OE YENBO VOR/DME
12  24.149527778   38.038611111      100    11290   130      0.000  YEN ENRT OE YENBO VOR/DME
 3  37.549166667   44.242500000     6096    11210   130      5.000  YKV ENRT LT YUKSEKOVA VOR/DME
12  37.549166667   44.242500000     6096    11210   130      0.000  YKV ENRT LT YUKSEKOVA VOR/DME
13  30.701250000   51.548833333     5988    11655    40      0.000  YSJ ENRT OI YASOUJ DME
 3  31.897666667   54.282694444     4043    11770   130      3.000  YZD ENRT OI YAZD VOR/DME
12  31.897666667   54.282694444     4043    11770   130      0.000  YZD ENRT OI YAZD VOR/DME
 2  27.257863889   91.508633333        0      367    50      0.000   YP ENRT VQ YONPHULA NDB
 2  30.701250000   51.548833333        0      235    25      0.000  YSJ ENRT OI YASOUJ NDB
 2  32.916666667   75.133333333        0      202    50      0.000   YX ENRT VI UDHAMPUR NDB
 2  31.903638889   54.287305556        0      402    25      0.000  YZD ENRT OI YAZD NDB
 2  36.875722222   30.789305556        0      302    25      0.000   YT LTAI LT ANTALYA NDB
 2  37.549166667   44.242500000        0      420    25      0.000  YKV LTCW LT YUKSEKOVA (HAKKARI) NDB
 3  38.063333333  128.661472222      394    11060    25     -8.000  YAG ENRT RK YANGYANG VOR/DME
12  38.063361111  128.661611111      394    11060    25      0.000  YAG ENRT RK YANGYANG VOR/DME
 3  36.635000000  128.366666667      360    10890    25     -7.500  YCN ENRT RK YECHEON TACAN
12  36.635000000  128.366666667      360    10890    25      0.000  YCN ENRT RK YECHEON TACAN DME
 3  33.511472222  126.487583333       98    10900    40     -7.000  YDM ENRT RK YONG DAM (JEJU) VOR/DME
12  33.511583333  126.487527778       98    10900    40      0.000  YDM ENRT RK YONG DAM (JEJU) VOR/DME
 3  37.748055556  126.991111111     1368    11490    40     -8.000  YJU ENRT RK YANGJU VOR/DME
12  37.748055556  126.991111111     1368    11490    40      0.000  YJU ENRT RK YANGJU VOR/DME
 3  30.379447222  130.662716667      185    11700   130     -6.000  YKE ENRT RJ YAKUSHIMA VOR/DME
12  30.379447222  130.662716667      185    11700   130      0.000  YKE ENRT RJ YAKUSHIMA VOR/DME
 3  35.840000000  139.415000000      295    11060    40     -7.000  YLT ENRT RJ IRUMA TACAN
12  35.840000000  139.415000000      295    11060    40      0.000  YLT ENRT RJ IRUMA TACAN DME
 3  35.480691667  135.137022222     2428    11260   130     -7.000  YME ENRT RJ MIYAZU VOR/DME
12  35.480691667  135.137022222     2428    11260   130      0.000  YME ENRT RJ MIYAZU VOR/DME
 3  24.464922222  122.997738889      315    11505   130     -4.000  YNE ENRT RO YONAGUNI VOR/DME
12  24.464922222  122.997738889      315    11505   130      0.000  YNE ENRT RO YONAGUNI VOR/DME
 3  34.598458333  135.593705556      101    11460    40     -7.000  YOE ENRT RJ YAO VOR/DME
12  34.598458333  135.593705556      101    11460    40      0.000  YOE ENRT RJ YAO VOR/DME
 3  35.748975000  139.350263889      438    11380    40     -7.000  YOK ENRT RJ YOKOTA (TOKYO) TACAN
12  35.748975000  139.350263889      438    11380    40      0.000  YOK ENRT RJ YOKOTA (TOKYO) TACAN DME
13   9.499622222  138.088066667       91    11750    40      0.000   YP ENRT PT YAP DME
 3  27.044375000  128.398025000       74    11225   130     -5.000  YRE ENRT RO YORON VOR/DME
12  27.044375000  128.398025000       74    11225   130      0.000  YRE ENRT RO YORON VOR/DME
 3  38.810780556  139.799308333      162    10960   130     -8.000  YSE ENRT RJ SHONAI VOR/DME
12  38.810780556  139.799308333      162    10960   130      0.000  YSE ENRT RJ SHONAI VOR/DME
 3  34.842833333  127.618944444       98    11570    40     -7.000  YSU ENRT RK YEOSU VOR/DME
12  34.842833333  127.618944444       98    11570    40      0.000  YSU ENRT RK YEOSU VOR/DME
 3  38.388622222  140.357952778      361    11300   130     -8.000  YTE ENRT RJ YAMAGATA VOR/DME
12  38.388622222  140.357952778      361    11300   130      0.000  YTE ENRT RJ YAMAGATA VOR/DME
 3  35.493436111  133.232527778       39    11410   130     -7.000  YVE ENRT RJ YONAGO VOR/DME
12  35.493436111  133.232527778       39    11410   130      0.000  YVE ENRT RJ YONAGO VOR/DME
 3  34.814444444  138.295833333       78    10920    40     -6.000  YZT ENRT RJ SHIZUHAMA (YAIZU) TACAN
12  34.814444444  138.295833333       78    10920    40      0.000  YZT ENRT RJ SHIZUHAMA (YAIZU) TACAN DME
 2  36.630277778  128.373611111        0      367    50      0.000   YC ENRT RK YECHON NDB
 2  17.078483333   96.238383333        0      265    75      0.000  YGN ENRT VY YANGON NDB
 2   9.499463889  138.088483333        0      317    50      0.000   YP ENRT PT YAP NDB
 2  34.844694444  127.611194444        0      396    50      0.000   YS ENRT RK YEOSU NDB
 2  24.017750000  121.627250000        0      380    50      0.000   YU ENRT RC HUALIEN NDB
 3  -5.523880556  -47.449883333      450    11270    40    -20.000  YTZ ENRT SB IMPERATRIZ VOR/DME
12  -5.523880556  -47.449883333      450    11270    40      0.000  YTZ ENRT SB IMPERATRIZ VOR/DME
 2 -21.967000000  -63.655583333        0      385    50      0.000  YAC ENRT SL YACUIBA NDB
 2  10.049750000  -69.078416667        0      260    50      0.000  YAR ENRT SV YARITAGUA NDB
 2 -18.440333333  -49.218833333        0      245    50      0.000  YBA ENRT SB ITUMBIARA NDB
 2 -22.786991667  -43.167727778        0      330    50      0.000  YLA ENRT SB ILHA (RIO DE JANEIRO) NDB
 2 -14.812166667  -39.036666667        0      305    50      0.000  YLH ENRT SB ILHEUS NDB
 2  -5.886944444  -76.085277778        0      340    50      0.000  YMS ENRT SP YURIMAGUAS NDB
 2 -19.463000000  -42.479500000        0     1618    50      0.000  YPT ENRT SB IPATINGA NDB
 2  -3.119325000  -58.480897222        0      320    50      0.000  YTC ENRT SB ITACOATIARA NDB
 2 -14.242500000  -57.990800000        0      235    50      0.000  YTN ENRT SB ITAMARATI NORTE NDB
 2  -5.534441667  -47.457155556        0      390    50      0.000  YTZ ENRT SB IMPERATRIZ NDB
 2  -4.240500000  -56.004666667        0      250    50      0.000  YUB ENRT SB ITAITUBA NDB
 2 -42.746944444  -65.075833333        0      300    15      0.000    Y SAVY SA EL TEHUELCHE (PUERTO MADRYN) NDB
 3  -6.055497222  142.872791667     5174    11370    40      5.000  YXM ENRT AY KOMO VOR/DME
12  -6.055497222  142.872791667     5174    11370    40      0.000  YXM ENRT AY KOMO VOR/DME
 2  -6.893230556  107.553952778        0      205    25      0.000   YY ENRT WI BANDUNG NDB
 4 -34.952544444  117.818841667      233    10970    25    134.851  IAB YABA YM 14 ILS-cat-I
 6 -34.941102778  117.806938889      233    10970    25 300134.851  IAB YABA YM 14 GS
12 -34.952172222  117.810516667      233    10970    25      0.000  IAB YABA YM ALBANY DME-ILS
 4 -27.650047222  152.717647222       87    11070    25    158.839  IAM YAMB YB 15 ILS-cat-I
 6 -27.624444444  152.708333333       87    11070    25 300158.839  IAM YAMB YB 15 GS
 4 -23.815477778  133.920288889     1789    10990    25    120.386  IAS YBAS YM 12 ILS-cat-I
 6 -23.803611111  133.895277778     1789    10990    25 300120.386  IAS YBAS YM 12 GS
12 -23.803611111  133.895277778     1789    10990    25      0.000  IAS YBAS YM ALICE SPRINGS DME-ILS
 4 -27.370169444  153.136877778       13    10950    25     26.919  IBA YBBN YB 01 ILS-cat-I
 6 -27.400872222  153.121047222       13    10950    25 300026.919  IBA YBBN YB 01 GS
12 -27.400833333  153.121111111       22    10950    25      0.000  IBA YBBN YB BRISBANE INTL DME-ILS
 4 -27.407500000  153.115555556       13    11010    25    206.919  IBS YBBN YB 19 ILS-cat-I
 6 -27.377800000  153.134238889       13    11010    25 300206.919  IBS YBBN YB 19 GS
12 -27.377836111  153.134311111       29    11010    25      0.000  IBS YBBN YB BRISBANE INTL DME-ILS
 5 -16.864722222  145.743055556        0    10950    25    336.606  ICN YBCS YB 33 LOC
12 -16.850277778  145.743055556       23    10950    25      0.000  ICN YBCS YB CAIRNS INTL DME-ILS
 4 -16.893333333  145.755833333       47    10990    25    156.606  ICS YBCS YB 15 ILS-cat-I
 6 -16.869166667  145.743611111       47    10990    25 300156.606  ICS YBCS YB 15 GS
12 -16.869083333  145.743425000       10    10990    25      0.000  ICS YBCS YB CAIRNS INTL DME-ILS
 4 -27.416388889  151.747777778     1334    11050    25    145.242  IOK YBOK YB 14 ILS-cat-I
 6 -27.404033333  151.740161111     1334    11050    25 300145.242  IOK YBOK YB 14 GS
 4 -19.235216667  146.775622222       13    10930    25     24.024  ITL YBTL YB 01 ILS-cat-I
 6 -19.255208333  146.764600000       13    10930    25 300024.024  ITL YBTL YB 01 GS
12 -19.255169444  146.764538889       18    10930    25      0.000  ITL YBTL YB TOWNSVILLE INTL DME-ILS
 4 -23.873055556  151.235277778       59    11090    25    110.211  IGL YGLA YB 10 ILS-cat-I
 6 -23.866944444  151.220555556       59    11090    25 300110.211  IGL YGLA YB 10 GS
12 -23.866944444  151.220555556       59    11090    25      0.200  IGL YGLA YB GLADSTONE DME-ILS
 4 -38.059622222  144.463966667       69    10950    25    187.561  IAV YMAV YM 18 ILS-cat-I
 6 -38.030608333  144.470800000       69    10950    25 300187.561  IAV YMAV YM 18 GS
12 -38.030608333  144.470800000       69    10950    25      0.000  IAV YMAV YM AVALON DME-ILS
 4 -37.731430556  144.891280556      282    10990    25    268.026  IEN YMEN YM 26 ILS-cat-I
 6 -37.729825000  144.910547222      282    10990    25 300268.026  IEN YMEN YM 26 GS
 4 -38.108177778  147.134883333       14    10950    25    233.750  IES YMES YM 22 ILS-cat-I
 6 -38.095886111  147.159133333       14    10950    25 300233.750  IES YMES YM 22 GS
12 -38.095886111  147.159133333       23    10950    25      0.000  IES YMES YM EAST SALE (MILITARY) DME-ILS
 4 -42.845833333  147.525000000        7    10990    25    135.234  IHB YMHB YM 12 ILS-cat-I
 6 -42.830183333  147.505919444        7    10990    25 300135.234  IHB YMHB YM 12 GS
12 -42.830000000  147.506111111       21    10990    25      0.000  IHB YMHB YM HOBART DME-ILS
 4 -41.534225000  147.201675000      545    10950    25    327.369  ILT YMLT YM 32L ILS-cat-I
 6 -41.548908333  147.216394444      545    10950    25 300327.369  ILT YMLT YM 32L GS
12 -41.548863889  147.216477778      548    10950    25      0.000  ILT YMLT YM LAUNCESTON DME-ILS
 4 -37.688611111  144.841666667      434    10970    25    171.595  IMS YMML YM 16 ILS-cat-III
 6 -37.656666667  144.833888889      434    10970    25 300171.595  IMS YMML YM 16 GS
12 -37.656702778  144.833666667      434    10970    25      0.000  IMS YMML YM MELBOURNE INTL DME-ILS
 4 -37.660000000  144.810000000      434    10930    25    274.202  IMW YMML YM 27 ILS-cat-I
 6 -37.660555556  144.844444444      434    10930    25 300274.202  IMW YMML YM 27 GS
 4 -34.959866667  138.515261111       71    10970    25    230.021  IAD YPAD YM 23 ILS-cat-I
 6 -34.943700000  138.541808333       71    10970    25 300230.021  IAD YPAD YM 23 GS
12 -34.943588889  138.541680556       20    10970    25      0.000  IAD YPAD YM ADELAIDE INTL DME-ILS
 4 -12.408544444  130.862711111       80    10970    25    289.017  IDN YPDN YB 29 ILS-cat-I
 6 -12.417058333  130.892202778       80    10970    25 300289.017  IDN YPDN YB 29 GS
12 -12.416988889  130.892227778       81    10970    25      0.000  IDN YPDN YB DARWIN INTL DME-ILS
 4 -31.660277778  116.013333333      150    11190    25    353.538  IPC YPEA YM 36R ILS-cat-I
 6 -31.681111111  116.017500000      150    11190    25 300353.538  IPC YPEA YM 36R GS
 4 -31.686666667  116.016944444      149    11070    25    173.538  IPE YPEA YM 18L ILS-cat-I
 6 -31.665000000  116.012777778      149    11070    25 300173.538  IPE YPEA YM 18L GS
 4 -34.719722222  138.613055556       67    11070    25    188.481  IED YPED YM 18 ILS-cat-I
 6 -34.697222222  138.615833333       67    11070    25 300188.481  IED YPED YM 18 GS
 4 -31.961905556  115.958763889       45    10950    25    193.881  IGD YPPH YM 21 ILS-cat-I
 6 -31.931386111  115.969313889       45    10950    25 300193.881  IGD YPPH YM 21 GS
12 -31.931388889  115.969444444       60    10950    25      0.000  IGD YPPH YM PERTH INTL DME-ILS
 4 -31.942222222  115.956944444      110    10990    25    238.763  IPH YPPH YM 24 ILS-cat-I
 6 -31.933611111  115.976944444      110    10990    25 300238.763  IPH YPPH YM 24 GS
12 -31.933611111  115.976944444       72    10990    25      0.000  IPH YPPH YM PERTH INTL DME-ILS
 4 -31.925975000  115.969230556       67    11010    25     13.881  IPN YPPH YM 03 ILS-cat-I
 6 -31.956091667  115.961761111       67    11010    25 300013.881  IPN YPPH YM 03 GS
12 -31.956113889  115.961844444       74    11010    25      0.000  IPN YPPH YM PERTH INTL DME-ILS
 4 -14.532947222  132.387494444      443    11070    25    139.082  ITN YPTN YB 14 ILS-cat-I
 6 -14.515000000  132.370000000      443    11070    25 300139.082  ITN YPTN YB 14 GS
 4 -35.287338889  149.194447222     1870    10950    25      0.000  ICB YSCB YM 35 ILS-cat-I
 6 -35.312050000  149.196294444     1870    10950    25 300000.000  ICB YSCB YM 35 GS
12 -35.311944444  149.196388889     1886    10950    25      0.000  ICB YSCB YM CANBERRA DME-ILS
 4 -34.951786111  150.532930556      400    10850    25    224.251  INA YSNW YM 21 ILS-cat-I
 6 -34.937222222  150.548333333      400    10850    25 300224.251  INA YSNW YM 21 GS
12 -34.937500000  150.548333333      400    10850    25      0.000  INA YSNW YM NOWRA MILITARY DME-ILS
 4 -33.600555556  150.767141667       53    11070    25    287.181  IRI YSRI YM 28 ILS-cat-I
 6 -33.607477778  150.789816667       53    11070    25 300287.181  IRI YSRI YM 28 GS
